"Voornaam","Jaar","Aantal"
"Axelle","1998",171
"Axelle","1999",164
"Axelle","2000",198
"Axelle","2001",170
"Aya","2002",51
"Aya","2003",60
"Aya","2004",89
"Aya","2005",134
"Aya","2006",153
"Aya","2007",166
"Aya","2008",176
"Aya","2009",193
"Aya","2010",194
"Aya","2011",224
"Aya","2012",232
"Aya","2013",191
"Aya","2014",214
"Aya","2015",169
"Aya","2016",160
"Aya","2017",195
"Aya","2018",146
"Aya","2019",175
"Aya","1998",11
"Aya","1999",17
"Aya","2000",14
"Aya","2001",22
"Ayah","2004",5
"Ayah","2005",8
"Ayah","2006",6
"Ayah","2007",5
"Ayah","2008",7
"Ayah","2009",10
"Ayah","2011",13
"Ayah","2012",11
"Ayah","2013",8
"Ayah","2014",16
"Ayah","2015",16
"Ayah","2016",14
"Ayah","2017",11
"Ayah","2018",8
"Ayah","2019",8
"Ayana","2008",6
"Ayana","2010",5
"Ayana","2011",8
"Ayana","2012",9
"Ayana","2013",6
"Ayana","2015",6
"Ayana","2016",9
"Ayana","2017",10
"Ayana","2018",9
"Ayana","2019",13
"Ayat","2005",6
"Ayat","2007",6
"Ayat","2010",5
"Ayat","2013",5
"Ayat","2014",5
"Ayat","2016",9
"Ayat","2017",7
"Ayat","2018",8
"Ayat","2019",10
"Aybüke","2012",5
"Ayco","2003",8
"Ayco","2004",10
"Ayco","2005",6
"Ayco","2006",9
"Ayco","2007",5
"Ayco","2008",11
"Ayco","2011",7
"Ayco","2012",5
"Ayco","2014",10
"Ayco","2015",6
"Ayco","2001",5
"Ayda","2016",5
"Aye","2016",9
"Aye","2017",6
"Ayesha","2010",5
"Ayko","2002",6
"Ayko","2006",6
"Ayko","2008",5
"Ayko","2001",5
"Ayla","2002",16
"Ayla","2003",18
"Ayla","2004",19
"Ayla","2005",7
"Ayla","2006",16
"Ayla","2007",9
"Ayla","2008",14
"Ayla","2009",29
"Ayla","2010",17
"Ayla","2011",15
"Ayla","2012",28
"Ayla","2013",17
"Ayla","2014",21
"Ayla","2015",16
"Ayla","2016",22
"Ayla","2017",20
"Ayla","2018",37
"Ayla","2019",41
"Ayla","1995",8
"Ayla","1996",18
"Ayla","1997",8
"Ayla","1998",5
"Ayla","1999",11
"Ayla","2000",15
"Ayla","2001",15
"Ayleen","2008",5
"Ayleen","2009",5
"Ayleen","2011",5
"Ayleen","2014",6
"Ayleen","2016",6
"Ayleen","2017",5
"Ayleen","2018",7
"Ayleen","2019",7
"Aylin","2002",34
"Aylin","2003",32
"Aylin","2004",34
"Aylin","2005",28
"Aylin","2006",30
"Aylin","2007",33
"Aylin","2008",34
"Aylin","2009",32
"Aylin","2010",25
"Aylin","2011",38
"Aylin","2012",48
"Aylin","2013",37
"Aylin","2014",47
"Aylin","2015",36
"Aylin","2016",48
"Aylin","2017",40
"Aylin","2018",29
"Aylin","2019",42
"Aylin","1995",34
"Aylin","1996",30
"Aylin","1997",19
"Aylin","1998",21
"Aylin","1999",26
"Aylin","2000",31
"Aylin","2001",31
"Aylina","2018",5
"Ayline","2006",5
"Ayline","2008",5
"Ayline","2009",6
"Ayline","2010",9
"Ayline","2011",10
"Ayline","2012",9
"Ayline","2013",12
"Ayline","2014",7
"Ayline","2015",6
"Ayline","2016",7
"Ayline","2017",14
"Ayline","2018",6
"Ayline","2019",11
"Ayliz","2019",5
"Aymeline","2005",5
"Aymira","2016",5
"Ayna","2015",5
"Ayo","2016",5
"Ayra","2016",6
"Ayra","2018",5
"Ayse","2002",18
"Ayse","2003",17
"Ayse","2004",13
"Ayse","2005",13
"Ayse","2006",16
"Ayse","2007",12
"Ayse","2008",16
"Ayse","2009",17
"Ayse","2010",12
"Ayse","2011",11
"Ayse","2012",8
"Ayse","2013",10
"Ayse","2014",17
"Ayse","2015",12
"Ayse","2016",11
"Ayse","2017",13
"Ayse","2018",11
"Ayse","1995",18
"Ayse","1996",19
"Ayse","1997",22
"Ayse","1998",18
"Ayse","1999",23
"Ayse","2000",10
"Ayse","2001",19
"Aysegül","2006",7
"Aysegül","1998",6
"Aysegül","1999",5
"Aysegül","2001",7
"Aysenur","2002",7
"Aysenur","2003",7
"Aysenur","2005",5
"Aysenur","1996",5
"Aysenur","1999",8
"Aysenur","2000",8
"Aysenur","2001",5
"Aysha","2005",7
"Aysha","2012",9
"Aysha","2014",5
"Aysha","2015",7
"Aysha","2017",7
"Aysha","2018",5
"Aysha","2019",5
"Aysima","2008",5
"Aysima","2009",6
"Aysima","2015",6
"Aysima","2016",10
"Aysima","2017",11
"Aysima","2018",9
"Aysu","2003",5
"Aysu","2007",9
"Aysu","2008",7
"Aysu","2011",5
"Aysu","2012",5
"Ayten","2019",6
"Ayza","2016",5
"Ayza","2019",6
"Ayça","2003",5
"Ayça","2004",5
"Ayça","2005",5
"Aza","2010",5
"Aziza","2006",5
"Aziza","2010",5
"Aziza","2001",6
"Azra","2002",5
"Azra","2003",38
"Azra","2004",55
"Azra","2005",47
"Azra","2006",43
"Azra","2007",45
"Azra","2008",56
"Azra","2009",54
"Azra","2010",61
"Azra","2011",64
"Azra","2012",56
"Azra","2013",49
"Azra","2014",49
"Azra","2015",40
"Azra","2016",42
"Azra","2017",54
"Azra","2018",40
"Azra","2019",61
"Azzurra","2019",6
"Açelya","2003",6
"Açelya","2004",13
"Açelya","2005",18
"Açelya","2006",6
"Açelya","2007",6
"Açelya","2008",6
"Açelya","2012",5
"Açelya","2017",6
"Açelya","2001",9
"Aélia","2007",5
"Aélia","2019",5
"Aïcha","2002",16
"Aïcha","2003",23
"Aïcha","2004",19
"Aïcha","2005",23
"Aïcha","2006",23
"Aïcha","2007",36
"Aïcha","2008",17
"Aïcha","2009",26
"Aïcha","2010",35
"Aïcha","2011",43
"Aïcha","2012",27
"Aïcha","2013",32
"Aïcha","2014",34
"Aïcha","2015",32
"Aïcha","2016",35
"Aïcha","2017",38
"Aïcha","2018",38
"Aïcha","2019",25
"Aïcha","1995",13
"Aïcha","1996",21
"Aïcha","1997",36
"Aïcha","1998",20
"Aïcha","1999",31
"Aïcha","2000",16
"Aïcha","2001",25
"Aïda","2002",5
"Aïda","2003",5
"Aïda","2006",7
"Aïda","2010",6
"Aïda","2011",6
"Aïda","2013",5
"Aïda","2014",6
"Aïda","2015",5
"Aïda","2017",6
"Aïda","2018",6
"Aïda","2019",7
"Aïda","1995",8
"Aïda","1997",7
"Aïna","2019",8
"Aïnhoa","2009",5
"Aïnhoa","2019",7
"Aïscha","2000",6
"Aïsha","2002",16
"Aïsha","2003",11
"Aïsha","2004",17
"Aïsha","2005",13
"Aïsha","2006",16
"Aïsha","2007",9
"Aïsha","2008",13
"Aïsha","2009",6
"Aïsha","2010",10
"Aïsha","2011",9
"Aïsha","2012",8
"Aïsha","2013",10
"Aïsha","2014",9
"Aïsha","2015",9
"Aïsha","2016",13
"Aïsha","2017",11
"Aïsha","2018",11
"Aïsha","2019",6
"Aïsha","1997",15
"Aïsha","1998",13
"Aïsha","1999",11
"Aïsha","2000",11
"Aïsha","2001",11
"Aïssa","1997",7
"Aïssata","2005",5
"Aïssata","2010",8
"Aïssata","2011",8
"Aïssata","2013",7
"Aïssata","2014",8
"Aïssata","2017",7
"Aïssata","2018",6
"Aïssata","2019",7
"Aïssatou","2004",7
"Aïssatou","2009",5
"Aïssatou","2010",14
"Aïssatou","2011",11
"Aïssatou","2012",6
"Aïssatou","2013",10
"Aïssatou","2014",12
"Aïssatou","2015",10
"Aïssatou","2016",9
"Aïssatou","2017",11
"Aïssatou","2018",12
"Aïssatou","2019",8
"Babet","2019",5
"Babette","2002",17
"Babette","2003",14
"Babette","2004",16
"Babette","2005",16
"Babette","2006",20
"Babette","2007",29
"Babette","2008",32
"Babette","2009",28
"Babette","2010",23
"Babette","2011",22
"Babette","2012",26
"Babette","2013",33
"Babette","2014",38
"Babette","2015",50
"Babette","2016",31
"Babette","2017",55
"Babette","2018",42
"Babette","2019",40
"Babette","1995",27
"Babette","1996",13
"Babette","1997",20
"Babette","1998",25
"Babette","1999",15
"Babette","2000",18
"Babette","2001",14
"Babs","2002",8
"Babs","2003",7
"Babs","2004",5
"Babs","2009",6
"Babs","2010",8
"Babs","2013",9
"Babs","2014",8
"Babs","2016",8
"Babs","2018",7
"Babs","2019",9
"Babs","1996",5
"Babs","1998",7
"Babs","1999",6
"Babs","2000",9
"Babs","2001",6
"Bahar","2012",5
"Bahar","2013",7
"Bahar","2015",7
"Bahar","2016",5
"Bahar","2018",5
"Bahar","2019",6
"Bahar","1998",6
"Barbara","2002",17
"Barbara","2003",19
"Barbara","2004",13
"Barbara","2005",6
"Barbara","2006",9
"Barbara","2007",9
"Barbara","2008",10
"Barbara","2009",11
"Barbara","2010",6
"Barbara","2011",6
"Barbara","2012",12
"Barbara","2014",7
"Barbara","2015",6
"Barbara","2017",6
"Barbara","2018",5
"Barbara","1995",63
"Barbara","1996",53
"Barbara","1997",38
"Barbara","1998",41
"Barbara","1999",30
"Barbara","2000",25
"Barbara","2001",24
"Basma","2002",5
"Basma","2003",9
"Basma","2004",13
"Basma","2005",11
"Basma","2006",20
"Basma","2007",11
"Basma","2008",8
"Basma","2009",19
"Basma","2010",20
"Basma","2011",26
"Basma","2012",35
"Basma","2013",26
"Basma","2014",17
"Basma","2015",28
"Basma","2016",24
"Basma","2017",15
"Basma","2018",34
"Basma","2019",16
"Basma","1999",8
"Basma","2000",7
"Basmala","2008",6
"Batoul","2016",5
"Bauke","2002",8
"Bauke","2003",12
"Bauke","2004",18
"Bauke","2005",9
"Bauke","2006",11
"Bauke","2007",5
"Bauke","2009",5
"Bauke","2011",8
"Bauke","2012",6
"Bauke","2013",5
"Bauke","2014",7
"Bauke","1996",9
"Bauke","1997",9
"Bauke","1998",9
"Bauke","1999",14
"Bauke","2000",17
"Bauke","2001",9
"Baya","2019",6
"Bayan","2013",6
"Bayan","2014",6
"Bayan","2015",9
"Bayan","2017",14
"Bayan","2018",9
"Bayan","2019",10
"Bayane","2012",6
"Bayane","2013",10
"Bayane","2014",7
"Bayane","2015",10
"Bayane","2016",12
"Bayane","2017",10
"Bayane","2018",14
"Beatrice","2006",8
"Beatrice","2007",6
"Beatrice","2008",6
"Beatrice","2009",7
"Beatrice","2010",5
"Beatrice","2012",9
"Beatrice","2013",7
"Beatrice","2014",11
"Beatrice","2015",9
"Beatrice","2016",16
"Beatrice","2017",12
"Beatrice","2018",13
"Beatrice","2019",12
"Beatrice","2000",6
"Beatriz","2008",10
"Beatriz","2009",10
"Beatriz","2010",11
"Beatriz","2011",7
"Beatriz","2012",8
"Beatriz","2013",9
"Beatriz","2014",5
"Beatriz","2015",8
"Beatriz","2016",7
"Beatriz","2018",9
"Beatriz","2019",7
"Beau","2002",20
"Beau","2003",28
"Beau","2004",23
"Beau","2005",27
"Beau","2006",17
"Beau","2007",17
"Beau","2008",20
"Beau","2009",16
"Beau","2010",21
"Beau","2011",14
"Beau","2012",18
"Beau","2013",14
"Beau","2014",14
"Beau","2015",20
"Beau","2016",14
"Beau","2017",13
"Beau","2018",7
"Beau","2019",6
"Beau","1995",6
"Beau","1996",6
"Beau","1997",13
"Beau","1998",18
"Beau","1999",12
"Beau","2000",24
"Beau","2001",19
"Begüm","2005",6
"Begüm","2012",5
"Belinay","2008",11
"Belinay","2009",15
"Belinay","2010",22
"Belinay","2011",21
"Belinay","2012",20
"Belinay","2013",19
"Belinay","2014",15
"Belinay","2015",10
"Belinay","2016",6
"Belinay","2017",22
"Belinay","2018",10
"Belinda","2002",6
"Belinda","2003",7
"Belinda","2004",5
"Belinda","2006",6
"Belinda","2011",5
"Belinda","2012",5
"Belinda","2013",5
"Belinda","1996",17
"Belinda","1997",9
"Belinda","1998",13
"Belinda","2000",6
"Belinda","2001",12
"Bella","2010",6
"Bella","2011",6
"Bella","2012",6
"Bella","2013",7
"Bella","2014",8
"Bella","2015",7
"Bella","2016",6
"Bella","2017",8
"Bella","2018",17
"Bella","2019",13
"Belle","2003",9
"Belle","2004",8
"Belle","2005",9
"Belle","2007",5
"Belle","2009",6
"Belle","2012",12
"Belle","2015",5
"Belle","2016",6
"Belle","2017",7
"Belle","2019",7
"Belle","2000",8
"Belle","2001",5
"Benedicte","2005",5
"Benedicte","2006",6
"Bengisu","2005",5
"Benita","2003",5
"Benita","2009",5
"Bente","2002",38
"Bente","2003",38
"Bente","2004",42
"Bente","2005",49
"Bente","2006",30
"Bente","2007",26
"Bente","2008",27
"Bente","2009",29
"Bente","2010",38
"Bente","2011",31
"Bente","2012",27
"Bente","2013",21
"Bente","2014",24
"Bente","2015",12
"Bente","2016",20
"Bente","2017",15
"Bente","2018",12
"Bente","2019",12
"Bente","1996",12
"Bente","1997",11
"Bente","1998",8
"Bente","1999",18
"Bente","2000",23
"Bente","2001",27
"Benthe","2003",9
"Benthe","2004",16
"Benthe","2005",14
"Benthe","2006",19
"Benthe","2007",15
"Benthe","2008",24
"Benthe","2009",16
"Benthe","2010",26
"Benthe","2011",15
"Benthe","2012",14
"Benthe","2013",22
"Benthe","2014",14
"Benthe","2015",18
"Benthe","2016",20
"Benthe","2017",10
"Benthe","2018",15
"Benthe","2000",5
"Benthe","2001",12
"Beray","2010",5
"Beren","2009",6
"Beren","2011",5
"Beren","2012",7
"Beren","2013",11
"Beren","2014",10
"Beren","2015",5
"Beren","2016",6
"Berfin","2002",12
"Berfin","2003",5
"Berfin","2004",5
"Berfin","2005",7
"Berfin","2006",5
"Berfin","2007",13
"Berfin","2008",11
"Berfin","2009",14
"Berfin","2010",19
"Berfin","2011",13
"Berfin","2012",7
"Berfin","2013",7
"Berfin","2014",12
"Berfin","2015",11
"Beril","2018",5
"Berivan","2002",8
"Berivan","2003",5
"Berivan","2000",5
"Berivan","2001",8
"Berna","2003",5
"Berna","1996",5
"Berna","1997",5
"Berna","1998",5
"Berna","1999",11
"Berna","2000",6
"Bernice","2015",5
"Berra","2006",5
"Berra","2007",6
"Berra","2008",6
"Berra","2009",13
"Berra","2010",13
"Berra","2011",9
"Berra","2012",6
"Berra","2013",7
"Berra","2015",6
"Berra","2016",6
"Berra","2017",5
"Berra","2001",5
"Bes","2013",6
"Bes","2014",8
"Bes","2015",5
"Bes","2018",5
"Besma","2012",5
"Besma","2017",7
"Bess","2010",8
"Bess","2012",6
"Bess","2015",6
"Bess","2016",8
"Bess","2017",8
"Bette","2004",5
"Bette","2005",5
"Bette","2008",6
"Bettina","1995",6
"Bettina","1996",7
"Bettina","1997",7
"Bettina","2000",6
"Betty","2016",5
"Betty","1995",6
"Betty","1997",10
"Betul","2002",5
"Betul","1996",7
"Betul","1997",5
"Betül","2002",8
"Betül","2003",11
"Betül","2004",12
"Betül","2005",13
"Betül","2006",11
"Betül","2008",6
"Betül","2009",5
"Betül","2010",5
"Betül","2012",5
"Betül","2014",10
"Betül","2016",6
"Betül","2017",6
"Betül","2019",7
"Betül","1995",18
"Betül","1996",17
"Betül","1997",22
"Betül","1998",21
"Betül","1999",9
"Betül","2000",15
"Betül","2001",16
"Beverly","2003",9
"Beverly","2007",6
"Beverly","1995",11
"Beverly","1996",12
"Beverly","1997",14
"Beverly","1998",5
"Beverly","1999",11
"Beverly","2001",10
"Beyza","2002",26
"Beyza","2003",28
"Beyza","2004",28
"Beyza","2005",19
"Beyza","2006",31
"Beyza","2007",21
"Beyza","2008",17
"Beyza","2009",16
"Beyza","2010",15
"Beyza","2011",14
"Beyza","2012",11
"Beyza","2013",10
"Beyza","2014",15
"Beyza","2015",15
"Beyza","2016",9
"Beyza","2017",6
"Beyza","2018",8
"Beyza","2019",6
"Beyza","1995",7
"Beyza","1996",9
"Beyza","1997",17
"Beyza","1998",25
"Beyza","1999",30
"Beyza","2000",37
"Beyza","2001",28
"Beyzanur","2006",5
"Beyzanur","2008",5
"Bianca","2002",10
"Bianca","2003",5
"Bianca","2004",6
"Bianca","2005",9
"Bianca","2006",11
"Bianca","2007",11
"Bianca","2008",15
"Bianca","2009",10
"Bianca","2010",14
"Bianca","2011",15
"Bianca","2012",9
"Bianca","2013",12
"Bianca","2014",15
"Bianca","2015",17
"Bianca","2016",17
"Bianca","2017",15
"Bianca","2018",9
"Bianca","2019",20
"Bianca","1995",34
"Bianca","1996",36
"Bianca","1997",31
"Bianca","1998",17
"Bianca","1999",18
"Bianca","2000",14
"Bianca","2001",21
"Bibi","2016",5
"Bibi","2019",6
"Bieke","2002",20
"Bieke","2003",11
"Bieke","2004",13
"Bieke","2005",9
"Bieke","2006",13
"Bieke","2007",6
"Bieke","2009",5
"Bieke","1995",78
"Bieke","1996",65
"Bieke","1997",51
"Bieke","1998",49
"Bieke","1999",41
"Bieke","2000",27
"Bieke","2001",24
"Billie","2002",7
"Billie","2003",9
"Billie","2005",13
"Billie","2006",20
"Billie","2007",23
"Billie","2008",21
"Billie","2009",32
"Billie","2010",44
"Billie","2011",40
"Billie","2012",63
"Billie","2013",59
"Billie","2014",55
"Billie","2015",81
"Billie","2016",107
"Billie","2017",120
"Billie","2018",127
"Billie","2019",143
"Billie","1996",5
"Binta","2009",5
"Binta","2010",6
"Binta","2012",6
"Binta","2013",5
"Binta","2014",8
"Binta","2015",5
"Binta","2016",6
"Binta","2017",7
"Binta","2018",14
"Binta","2019",10
"Bintou","2005",6
"Bintou","2011",5
"Bintou","2017",7
"Bintou","2018",7
"Bintou","2019",5
"Birgit","2002",10
"Birgit","2003",7
"Birgit","2004",11
"Birgit","2006",9
"Birgit","1995",19
"Birgit","1996",26
"Birgit","1997",43
"Birgit","1998",21
"Birgit","1999",20
"Birgit","2000",21
"Birgit","2001",15
"Birte","2002",10
"Birte","2003",16
"Birte","2004",10
"Birte","2005",7
"Birte","2006",7
"Birte","2007",6
"Birte","2008",7
"Birte","1995",5
"Birte","1997",14
"Birte","1998",7
"Birte","1999",5
"Birte","2000",7
"Birte","2001",13
"Birthe","2002",13
"Birthe","2003",11
"Birthe","2004",10
"Birthe","2005",10
"Birthe","2006",10
"Birthe","2007",9
"Birthe","2008",5
"Birthe","1996",5
"Birthe","1997",11
"Birthe","1998",11
"Birthe","1999",13
"Birthe","2000",13
"Birthe","2001",8
"Blanche","2002",6
"Blanche","2003",8
"Blanche","2004",8
"Blanche","2005",5
"Blanche","2006",7
"Blanche","2007",8
"Blanche","2008",8
"Blanche","2009",6
"Blanche","2010",6
"Blanche","2011",9
"Blanche","2012",8
"Blanche","2013",8
"Blanche","2014",9
"Blanche","2015",7
"Blanche","2016",5
"Blanche","2017",18
"Blanche","2018",10
"Blanche","2019",11
"Blanche","1996",5
"Blanche","1998",7
"Blanche","1999",6
"Blandine","2003",8
"Blandine","2004",11
"Blandine","2005",8
"Blandine","2007",7
"Blandine","2008",5
"Blandine","2009",8
"Blandine","2010",8
"Blandine","1995",7
"Blandine","1996",7
"Blandine","1997",7
"Blandine","1999",15
"Blandine","2000",7
"Blandine","2001",7
"Blanka","2014",5
"Blanka","2016",7
"Blanka","2019",5
"Bleona","2001",5
"Blerina","2002",6
"Blerina","1999",6
"Blessing","2006",5
"Blessing","2009",6
"Blessing","2010",8
"Blessing","2011",8
"Blessing","2012",6
"Blessing","2013",6
"Blessing","2014",9
"Blessing","2015",6
"Blessing","2016",9
"Blessing","2017",7
"Blessing","2018",10
"Bliss","2014",5
"Bloeme","2014",5
"Blue","2019",5
"Bo","2002",124
"Bo","2003",142
"Bo","2004",126
"Bo","2005",97
"Bo","2006",100
"Bo","2007",90
"Bo","2008",106
"Bo","2009",102
"Bo","2010",95
"Bo","2011",112
"Bo","2012",104
"Bo","2013",87
"Bo","2014",64
"Bo","2015",69
"Bo","2016",66
"Bo","2017",47
"Bo","2018",49
"Bo","2019",36
"Bo","1995",69
"Bo","1996",83
"Bo","1997",86
"Bo","1998",111
"Bo","1999",118
"Bo","2000",121
"Bo","2001",119
"Bodine","1999",5
"Bonnie","2011",6
"Bonnie","2015",8
"Bonnie","2016",9
"Bonnie","2018",8
"Bonnie","2019",8
"Bonnie","1997",9
"Bora","2019",5
"Bouchra","2002",5
"Bouchra","2003",11
"Bouchra","2004",7
"Bouchra","2005",9
"Bouchra","2006",7
"Bouchra","2007",14
"Bouchra","2008",7
"Bouchra","2009",8
"Bouchra","2010",5
"Bouchra","2011",10
"Bouchra","2012",5
"Bouchra","2014",6
"Bouchra","2017",5
"Bouchra","2019",5
"Bouchra","1995",21
"Bouchra","1996",14
"Bouchra","1997",12
"Bouchra","1998",6
"Bouchra","1999",6
"Bouchra","2000",6
"Bouchra","2001",10
"Brandy","2002",5
"Brechje","2003",7
"Brechje","2007",5
"Brechje","2001",5
"Bregje","2002",5
"Bregje","2005",7
"Bregje","2008",5
"Bregje","2001",6
"Brenda","2002",22
"Brenda","2003",12
"Brenda","2004",17
"Brenda","2005",11
"Brenda","2006",18
"Brenda","2007",9
"Brenda","2008",6
"Brenda","2009",6
"Brenda","2010",10
"Brenda","1995",75
"Brenda","1996",59
"Brenda","1997",58
"Brenda","1998",58
"Brenda","1999",40
"Brenda","2000",41
"Brenda","2001",42
"Brenthe","2004",5
"Brenthe","1999",6
"Briana","2005",9
"Briana","2006",10
"Briana","2007",11
"Briana","2008",7
"Briana","2009",8
"Briana","2010",9
"Briana","2011",6
"Briana","2012",6
"Briana","2014",8
"Briana","2001",5
"Brianna","2005",8
"Brianna","2007",7
"Brianna","2008",5
"Brianna","2009",5
"Brianna","2011",6
"Brianna","2012",8
"Brianna","2013",5
"Brianna","2014",7
"Brianna","2017",5
"Brianna","2019",5
"Bridget","2004",6
"Brigitte","1999",7
"Briséis","2012",5
"Brit","2000",5
"Brit","2001",6
"Britany","2002",7
"Britany","2008",5
"Britany","2009",6
"Britany","2010",5
"Britany","2013",6
"Britany","1995",6
"Britany","1997",5
"Brithany","2006",5
"Brithany","2009",5
"Britney","2002",35
"Britney","2003",16
"Britney","2004",13
"Britney","2005",15
"Britney","2006",8
"Britney","2007",9
"Britney","2009",6
"Britney","2010",6
"Britney","2015",5
"Britney","1999",53
"Britney","2000",66
"Britney","2001",29
"Britt","2002",306
"Britt","2003",283
"Britt","2004",250
"Britt","2005",208
"Britt","2006",164
"Britt","2007",110
"Britt","2008",90
"Britt","2009",49
"Britt","2010",45
"Britt","2011",41
"Britt","2012",24
"Britt","2013",20
"Britt","2014",17
"Britt","2015",12
"Britt","2016",8
"Britt","2017",13
"Britt","2018",6
"Britt","1995",89
"Britt","1996",94
"Britt","1997",105
"Britt","1998",97
"Britt","1999",119
"Britt","2000",300
"Britt","2001",327
"Brittany","2003",7
"Brittany","2005",10
"Brittany","2006",8
"Brittany","2007",9
"Brittany","2009",6
"Brittany","2011",5
"Brittany","1997",7
"Brittany","1998",7
"Brittany","1999",6
"Brittany","2000",5
"Brittany","2001",6
"Brittney","2000",6
"Bruna","2004",5
"Bruna","2008",6
"Bruna","2009",6
"Buglem","2011",7
"Buglem","2016",6
"Burcu","2002",5
"Burcu","1995",5
"Burcu","1996",5
"Burcu","1997",6
"Burcu","1998",7
"Burcu","2001",5
"Buse","2002",7
"Buse","2003",9
"Buse","2004",5
"Buse","2005",9
"Buse","2006",10
"Buse","2008",7
"Buse","2009",7
"Buse","2010",6
"Buse","2011",5
"Buse","2014",8
"Buse","2016",5
"Buse","2001",6
"Busra","2002",5
"Busra","1995",15
"Busra","1996",11
"Busra","1997",8
"Busra","1998",5
"Busra","1999",6
"Busra","2000",5
"Béatrice","2005",6
"Béatrice","2007",5
"Béatrice","2008",7
"Béatrice","2010",6
"Béatrice","2012",5
"Béatrice","2015",5
"Béatrice","1995",8
"Béatrice","1996",5
"Béatrice","1997",7
"Béatrice","2000",7
"Béatrice","2001",6
"Bélinda","1996",6
"Bélinda","1997",6
"Bénédicte","2002",9
"Bénédicte","2003",8
"Bénédicte","2004",12
"Bénédicte","2005",6
"Bénédicte","2006",5
"Bénédicte","2007",11
"Bénédicte","2008",11
"Bénédicte","2009",9
"Bénédicte","2011",7
"Bénédicte","2015",8
"Bénédicte","1995",25
"Bénédicte","1996",23
"Bénédicte","1997",19
"Bénédicte","1998",25
"Bénédicte","1999",14
"Bénédicte","2000",18
"Bénédicte","2001",14
"Bérangère","1995",5
"Bérengère","1997",5
"Bérénice","2002",17
"Bérénice","2003",18
"Bérénice","2004",17
"Bérénice","2005",17
"Bérénice","2006",13
"Bérénice","2007",6
"Bérénice","2008",9
"Bérénice","2009",6
"Bérénice","2012",6
"Bérénice","2013",5
"Bérénice","2016",6
"Bérénice","1995",15
"Bérénice","1996",18
"Bérénice","1997",29
"Bérénice","1998",49
"Bérénice","1999",37
"Bérénice","2000",31
"Bérénice","2001",32
"Büsra","2003",6
"Büsra","2004",8
"Büsra","2005",9
"Büsra","2006",13
"Büsra","2008",7
"Büsra","2010",5
"Büsra","1995",17
"Büsra","1996",11
"Büsra","1997",8
"Büsra","1998",12
"Büsra","1999",11
"Büsra","2000",12
"Büsra","2001",10
"Cagla","2002",5
"Cagla","2001",9
"Caithlin","2002",5
"Caithlin","2005",5
"Caithlin","2009",5
"Caithlyn","2005",7
"Caithlyn","2008",5
